Performance,Categories,Price,On_Sale,Capacity,Theater,Ticket_Type,Show_Duration,Address,Show_Name
"""2017-08-12T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-12T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-13T15:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-13T19:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-14T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-15T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-17T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-18T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-19T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-19T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-20T15:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-20T19:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-21T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-22T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-24T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-25T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-26T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-26T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-27T15:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-27T19:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-28T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-29T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-08-31T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-01T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-02T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-02T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-03T15:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,89,49.5,139,69.5,89,49.5,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-03T19:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-04T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-05T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-07T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-08T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-09T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,49.5,89,139,69.5,49.5,89,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-09T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-10T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,49.5,89,139,69.5,49.5,89,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-10T19:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-11T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-12T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-14T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-15T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-16T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,49.5,89,139,69.5,49.5,89,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-16T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-17T14:30:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","49.5,59.5,139,89,49.5,89,139,69.5,49.5,89,69.5",true,1124,"""Ambassador Theatre""","""Standard"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-18T20:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","69.5,139,89,69.5,89.5,99.5,139,89,89,69.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
"""2017-09-17T19:00:00-04:00""","""Award Winning, Broadway, Classics, Comedy, Dance, Mature Audiences, Musicals""","89,139,89,89.5,99.5,139,89,89,89.5,89",true,1124,"""Ambassador Theatre""","""Standard"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine""",""" 2hrs, 30mins""","""219 West 49th Street""","""Chicago"""
